Sample,r,alpha,beta,k,Antag_Lag,Collapse_Lag
815,0.009518598846965796,0.006839067256131343,0.0029026734358692232,0.02606576669555526,91.20000000000002,113.70000000000002
816,0.008201654235177219,0.007517561393907252,0.0029273444950494196,0.019931687046909653,103.10000000000002,132.8
817,0.009790446906646592,0.0065303532892078495,0.0029768295188792584,0.023724141281623257,104.80000000000001,138.10000000000002
818,0.009346751432859384,0.007924421165942719,0.0027779451451704434,0.019874751648842563,103.5,130.9
819,0.009603297888358262,0.0075802273485320515,0.003302505932886524,0.025546504656675854,83.80000000000001,107.5
820,0.009926980653027283,0.007466462984953965,0.002850265556253179,0.025337991836113676,87.9,107.70000000000002
821,0.008868494105178986,0.006787744941907727,0.0033194766176053263,0.02597409353863871,88.70000000000002,116.0
822,0.008909036341578459,0.006545324386447021,0.002899043480925238,0.025421728239643598,95.10000000000002,119.70000000000002
823,0.010084789877074816,0.00683281367061959,0.0026102762508227444,0.025937679667398544,94.4,114.4
824,0.008701393335242962,0.007593962169602017,0.003421259230845683,0.020270287448120417,100.70000000000002,139.20000000000002
825,0.009400458620120657,0.006541737200793451,0.00288792203561985,0.025423663670902194,96.9,122.80000000000001
826,0.008820375028440212,0.008618660296281638,0.0030531533564519416,0.022049923446925315,84.4,104.20000000000002
827,0.008244300579942833,0.007163671202143863,0.0028852799463835958,0.020285308607290487,106.10000000000002,137.3
828,0.008647850338452287,0.007419536669413255,0.0032004639770149236,0.02439553909820404,86.60000000000002,110.20000000000002
829,0.009563667269118717,0.006393818284222928,0.0027459006596224824,0.024430173175914997,103.9,131.8
830,0.008956771294085316,0.006386955320253778,0.00327404517818864,0.025206938917299457,96.9,130.0
831,0.009130731740082618,0.006524542482996612,0.003239863544579326,0.023885157978242234,100.9,136.5
832,0.009761291938326488,0.00806643073289064,0.0032727018647620535,0.023425876384168327,86.80000000000001,111.80000000000001
833,0.00802887619912249,0.007885104315104299,0.0031084264065467733,0.02499334977852162,78.10000000000002,94.9
834,0.008108678716336984,0.00681369419977565,0.003351368565497395,0.025047344811179977,88.70000000000002,116.10000000000002
835,0.01010221691949087,0.008082109472618821,0.0030874397753912716,0.02437738783182484,84.70000000000002,105.9
836,0.010050645394638026,0.007677315197651866,0.0031191521918955485,0.02089877224486517,102.70000000000002,136.8
837,0.008929587294313476,0.007986893501905722,0.002793848428484729,0.0212187567218665,95.20000000000002,117.4
838,0.008497332382205921,0.006918376412983875,0.0027434213733327564,0.022774707391647928,99.60000000000002,123.80000000000001
839,0.010101163987485541,0.007515884205162116,0.0027191283427337905,0.02034303196897231,109.0,139.4
840,0.009529621591872397,0.007236297219981872,0.003289647851926823,0.024414980272798984,91.30000000000001,119.9
841,0.009799851916461693,0.00698687858869151,0.003173123030214952,0.021650793273009093,106.80000000000001,146.10000000000002
842,0.010185484894515786,0.007806842133450092,0.0028420606201578075,0.021688887917422985,99.0,125.20000000000002
843,0.008165501779693437,0.007937942157510886,0.0027468440516981345,0.023966169828833147,82.5,97.10000000000002
844,0.008364514572698463,0.007864430125786203,0.003283445755686485,0.025243396449581124,78.20000000000002,97.4
845,0.00970429859351311,0.006797375412807567,0.002629546452286067,0.024690652311126826,98.20000000000002,120.4
846,0.008644537477244748,0.007347779009407531,0.002578034183514052,0.021619439380432596,100.4,122.10000000000002
847,0.007740926290461052,0.008353167988352807,0.0027690570148966773,0.023700786815315327,78.0,90.5
848,0.007755244165785051,0.00787540663043773,0.0028407246111786843,0.026081455116834084,74.5,86.4
849,0.010047919110121895,0.007106903891313932,0.0033608648061214208,0.02676814213775646,86.10000000000002,112.5
850,0.009878622293134657,0.008275960532449264,0.002774107862498181,0.023836149768015714,84.9,101.9
851,0.007831590967711893,0.006588565357848757,0.0034490033508299614,0.022088208353487116,101.30000000000001,141.5
852,0.009670096562531885,0.008189996369310337,0.003322220943906506,0.026778421798841077,74.4,92.5
853,0.008302040510193542,0.006465789360434324,0.0029200723661951273,0.02071426388210434,113.60000000000002,152.4
854,0.007710549900737548,0.0071859603610683435,0.0032553644259677127,0.023762603031663245,87.70000000000002,112.5
855,0.008494500570867956,0.007847269512358618,0.0027588163622779297,0.019905526308043875,101.20000000000002,126.30000000000001
856,0.009713754143378354,0.00777842194094402,0.003236072362050864,0.020077176736646784,103.80000000000001,141.20000000000002
857,0.00991022299514276,0.007768933950081682,0.003057055815641376,0.024171052196320576,88.20000000000002,111.0
858,0.009983969766544582,0.007695607139757541,0.003072855341899361,0.0267298473078897,80.60000000000002,99.30000000000001
859,0.009693171451085131,0.007370161062265054,0.0031866573000296347,0.0225257209971256,97.9,129.60000000000002
860,0.008267963748705446,0.007717916722997459,0.003385363888302556,0.026299685244908083,75.80000000000001,94.80000000000001
861,0.008573144250884823,0.007562274298998813,0.002740472308712875,0.026764461455397195,78.4,91.4
862,0.010299018351243425,0.007836395091841756,0.0032739726537097257,0.02480355012737306,85.70000000000002,110.4
863,0.009251527191406563,0.006495032993225019,0.002959287908297395,0.0245217562521502,100.20000000000002,129.60000000000002
864,0.009479335357485947,0.007214525891450363,0.0033975227879922275,0.020974825655335098,105.0,147.70000000000002
865,0.009000970504782012,0.007929488947239351,0.003177422225302628,0.02433898630781402,82.9,103.70000000000002
866,0.008393278176320022,0.0067264647795449,0.0031223462941440397,0.02399412179181467,95.4,123.9
867,0.00813426122778095,0.007961563077533767,0.0029596547925602908,0.02447264653530604,79.9,95.80000000000001
868,0.009910891115379404,0.006756888964298077,0.002567230381197153,0.02525092707890655,97.5,118.30000000000001
869,0.009296183047912063,0.007949189031649774,0.0033043394774897785,0.025416648434423258,79.70000000000002,100.5
870,0.010244484396707824,0.007580853927417265,0.002989646069393915,0.0226141915272362,97.4,125.20000000000002
871,0.00806496581567935,0.007663366273984549,0.0027993112718933807,0.0262449395103687,77.20000000000002,90.0
872,0.009224615171548161,0.007708890406143247,0.002869432194789309,0.020168405570324174,103.80000000000001,133.3
873,0.0077357081665070685,0.007327504074344694,0.002626108840287514,0.02404686021922557,87.20000000000002,102.30000000000001
874,0.010028627115227073,0.008361558337167124,0.0031431408691190085,0.02128151050199579,93.4,120.70000000000002
875,0.009980091444668954,0.008368710229454717,0.0027269882264576626,0.024959608339537035,80.60000000000002,95.0
876,0.008423602782103232,0.008180940702794091,0.0034475141099132426,0.02001488177725246,94.4,127.4
877,0.010072887837635514,0.0077759187005969795,0.003426044357248339,0.02305541652750973,91.60000000000002,122.9
878,0.009937947412542709,0.006515386654346123,0.002851751145070466,0.02027344559888096,122.30000000000001,167.7
879,0.01028342646039349,0.008213191291361633,0.003317292679121373,0.026361376967722918,77.0,96.70000000000002
880,0.00787977941252342,0.007242594583155,0.002613931400139602,0.0212784437798347,100.0,121.60000000000002
881,0.008269287598001714,0.007430491224857051,0.002791705950708278,0.02051083696665615,102.20000000000002,128.60000000000002
882,0.00810222594055409,0.006706370017992205,0.0034257691181210684,0.025112454623360134,89.5,118.80000000000001
883,0.010262955956227815,0.007364416094642793,0.0028005316334963905,0.025385069448492215,90.0,110.4
884,0.008530885578711095,0.007048612590837033,0.002759255392987048,0.020711456057787406,107.20000000000002,136.8
885,0.008342450264745267,0.007174469434066247,0.003156594787331157,0.02024232824711397,105.5,142.4
886,0.008218368737096426,0.008195303190656271,0.0026822297312253936,0.022200089574192425,86.9,102.60000000000002
887,0.009984579089016978,0.0067235819500727455,0.0026244631520563706,0.023191920585609274,106.30000000000001,133.3
888,0.008466532680452048,0.007642668820088671,0.003273424401435128,0.020763667932187677,97.60000000000002,130.10000000000002
889,0.009217887528296567,0.0075123947108771925,0.0026796709074118795,0.024166749413847586,89.9,107.9
890,0.008388829128224083,0.0074726272167240275,0.0026240450918493556,0.023017492559923226,92.0,109.80000000000001
891,0.008477451363715614,0.008225357725167047,0.0026012808542976314,0.022731064851679125,85.70000000000002,100.0
892,0.008887764845154881,0.008006263671673015,0.0030668588175811894,0.024468814236987328,81.60000000000002,100.30000000000001
893,0.00974803307125974,0.008314956690730924,0.0028324879470502233,0.02356577871049368,85.0,102.70000000000002
894,0.009918291811785837,0.008601265044671375,0.003350567379939387,0.022401556165744393,85.70000000000002,111.0
895,0.008176949596490355,0.007476133209164825,0.0032174773066524377,0.02324805780456555,88.4,113.20000000000002
896,0.008954588330946903,0.00826101844743405,0.0028752634011604676,0.0258149647769334,75.60000000000002,89.0
897,0.008748372962569652,0.007113524487776263,0.002958590920079729,0.02513450424113733,88.5,109.70000000000002
898,0.007990205475232784,0.006816943235712038,0.003406300343096783,0.02103168647539569,103.80000000000001,145.4
899,0.009182863758413847,0.00767845754998936,0.0029906620158452204,0.024311769287551962,86.60000000000002,107.20000000000002
900,0.008270532159653569,0.0076184901024976825,0.0028849559297222075,0.02443005414480803,84.0,101.30000000000001
901,0.008031303567107503,0.00765947418788882,0.002716743319844991,0.021752715011174106,93.4,113.0
902,0.008240516460873674,0.006786385004704838,0.0032931398564045996,0.021802095897949625,102.30000000000001,139.9
903,0.010153234211034012,0.00855733468202668,0.0030641344229433874,0.02080457784743343,94.0,120.5
904,0.008661280257124869,0.008169897592533481,0.0028806516558273635,0.020413250355936493,95.5,119.30000000000001
905,0.009153319259506106,0.008276521915866078,0.003266333748429152,0.02102911074951117,92.20000000000002,120.5
906,0.00946646445891366,0.006871134592730205,0.002746386781096955,0.025914761695403247,91.70000000000002,111.9
907,0.008324106172398621,0.0069673065296655245,0.00255058805168517,0.025890976548537364,87.20000000000002,101.80000000000001
908,0.009790005995664661,0.007786490103954025,0.0032252391875449574,0.020867819486297196,100.30000000000001,134.60000000000002
909,0.008887473705386452,0.007165243621534757,0.002634398873631315,0.02320305209165232,96.60000000000002,117.4
910,0.010135997055925114,0.006465133017864062,0.0028123148221444144,0.021255711144077868,118.9,160.10000000000002
911,0.008292995964897378,0.008418977741728595,0.002971262148810861,0.023064432896449334,81.0,97.60000000000002
912,0.009703554234629262,0.006722607459011082,0.0029885388186900457,0.02281059664670621,105.60000000000002,139.70000000000002
913,0.00926165886447597,0.008624004832313485,0.0032425040046738427,0.022586081264091815,83.20000000000002,105.10000000000002
914,0.009884393241139926,0.00675909381745308,0.0025774173176780642,0.02123409412352527,114.70000000000002,146.20000000000002
915,0.0085691112015085,0.007523806704284009,0.00310361622648708,0.026170133963328807,79.70000000000002,97.70000000000002
916,0.009026605825786235,0.00750287020040789,0.002595218708840684,0.020049031753067006,107.30000000000001,133.5
917,0.009138131897174202,0.007360901879808775,0.003305262355482269,0.020928150297135798,102.5,140.4
918,0.0077174234877160335,0.0073853372278427825,0.0027637307010770318,0.020151804469638473,102.20000000000002,127.70000000000002
919,0.009606415374488596,0.006626084249903806,0.0030974875500069943,0.021769537753666555,110.9,152.10000000000002
920,0.00811843933595856,0.007229440926568464,0.0032713011986006584,0.022545734102562963,93.4,122.80000000000001
921,0.00967707805286985,0.006657344167798089,0.003245494277698571,0.021461163941097473,111.5,157.40000000000003
922,0.009478961450699956,0.007648008498392242,0.003386230245490518,0.022512384400647446,93.4,125.20000000000002
923,0.007828646009852988,0.006418099842490319,0.0032941727048754776,0.02347290210725341,98.4,132.70000000000002
924,0.009743158939954363,0.006902457600025907,0.0028605753709619102,0.02001542606675712,117.10000000000002,157.5
925,0.010246029276350101,0.007877702790076829,0.0033898845789833753,0.021660819887929214,96.80000000000001,131.5
926,0.009300951750309282,0.007901624928658434,0.00283579473023183,0.025733283552759254,80.30000000000001,95.70000000000002
927,0.010207335949830667,0.00836592401481601,0.0032151602783454347,0.02174447811127743,91.70000000000002,119.20000000000002
928,0.008410363313685205,0.008542560721003583,0.002559256046342123,0.02481018931296259,75.4,85.10000000000002
929,0.009556864638899208,0.007776051467137043,0.003441097961478179,0.02198503725598844,94.20000000000002,127.60000000000002
930,0.00856792403224177,0.006552613656629749,0.0029485183228893635,0.02162972919838159,109.0,144.60000000000002
931,0.008577144095879638,0.008252786528075162,0.0033919360621747457,0.02110327417331625,89.80000000000001,118.20000000000002
932,0.008655774115194357,0.008464418764759635,0.0026056276146203,0.020450600091498537,93.20000000000002,111.20000000000002
933,0.008089535670856818,0.007714228876785467,0.0026854250439053975,0.026571853906340627,76.10000000000002,87.20000000000002
934,0.008856129223598004,0.0075034154107878745,0.0027719927542248658,0.023097012164518788,92.60000000000002,113.10000000000002
935,0.009437166808119929,0.008065148558146594,0.0032284812744389217,0.023844458877731678,84.5,107.20000000000002
936,0.010091771392483413,0.008214167656438745,0.0032313433032287626,0.02019368259654642,99.60000000000002,133.3
937,0.007668570497993053,0.0068530063736898135,0.003147171234522107,0.022679270447288995,95.9,124.70000000000002
938,0.00873649690010814,0.00836532049851663,0.0033560065633186547,0.026160135095734567,72.0,88.70000000000002
939,0.008497470806590572,0.007929875578663339,0.0027944698631469328,0.021137362733190404,94.60000000000002,116.30000000000001
940,0.008148507634837897,0.007144742146943086,0.0029369618578018396,0.02561333470567493,84.4,102.70000000000002
941,0.007973705952376321,0.008028583156638512,0.003028309422770375,0.021817737945305185,88.10000000000002,109.30000000000001
942,0.008980612878238625,0.007049869656998301,0.0030864737597144755,0.022837569020758158,98.30000000000001,128.3
943,0.00809389492851297,0.006637311917750317,0.0030420261138649173,0.026112867102669864,88.0,110.10000000000002
944,0.00857868575370575,0.008024250241250901,0.0031427952194457904,0.02631656885102327,74.5,90.10000000000002
945,0.009866648746707679,0.007649861832537291,0.0031413274484106963,0.026084721401422404,82.60000000000002,103.30000000000001
946,0.008728700718384722,0.007110288088179998,0.0025597299752716765,0.025582592008598335,88.10000000000002,103.30000000000001
947,0.009812647891089083,0.00661002266572534,0.00306917164301943,0.023048232070186542,106.20000000000002,142.8
948,0.0079705145578746,0.008581278510886628,0.00274322629871702,0.020274966918833022,90.0,107.9
949,0.009256087924655154,0.008037450023549322,0.0025791991014424685,0.024409436294701884,84.0,97.80000000000001
950,0.009087188065068925,0.006607346269968858,0.002705271489251726,0.023775140338239402,102.0,127.4
951,0.008450165556485877,0.00848621038946546,0.0032868662065356456,0.026680134773530505,68.80000000000001,83.0
952,0.008351111265166116,0.008556878173795447,0.002938110482812402,0.022234156379243145,83.10000000000002,100.30000000000001
953,0.007785943722817253,0.0064937218301841055,0.003172810130351989,0.023005923671093855,99.5,132.10000000000002
954,0.008261608390297485,0.007756433189231772,0.0027775723064251,0.023842645962867517,85.0,101.20000000000002
955,0.008619863616853263,0.00822799250987659,0.003288626544690101,0.023141679282875586,82.70000000000002,104.70000000000002
956,0.00859721159520454,0.007190759542257962,0.003275143073101396,0.022098974584755307,97.60000000000002,130.4
957,0.008214460309008484,0.00656554876921944,0.0029700238087959673,0.023175103371449696,100.5,129.8
958,0.009920453518087848,0.006872787067003644,0.00289289214630156,0.025455756114866897,94.30000000000001,118.60000000000002
959,0.009873783749022227,0.007240374920952228,0.0029632116209580128,0.021924968377036485,103.4,134.9
960,0.010167898171732142,0.006641948472918555,0.0033903744807013227,0.02458522649832905,99.70000000000002,137.8
961,0.009085244812254173,0.0064484828867651155,0.0029780365726398074,0.022655159253969097,107.9,143.5
962,0.00808529079233283,0.007851921607876476,0.0034240358166314567,0.02373469978934103,82.0,105.30000000000001
963,0.009579833846398652,0.006529013518273537,0.0029259002962352954,0.020618345811299826,118.60000000000002,162.5
964,0.009304548755948576,0.008486584855981846,0.0031455999592244744,0.020341853307717806,93.9,121.30000000000001
965,0.008607598753459723,0.007613992603741914,0.002912886980519927,0.025632171633221457,81.10000000000002,97.5
966,0.00984961171271697,0.007751619795232248,0.0028861121506194346,0.021589801252605078,98.9,125.60000000000002
967,0.007935860659175448,0.007173519787844746,0.0029218552654869476,0.024529002246477475,87.0,106.4
968,0.009427031525603447,0.006532743314192828,0.0029057333838880418,0.02107563428184936,115.70000000000002,156.3
969,0.008073394304355374,0.008236429836908801,0.0025877236950446318,0.022735088302555828,84.20000000000002,97.4
970,0.008104149870569599,0.008353492985276566,0.003051336461947532,0.02142235064827417,86.9,107.70000000000002
971,0.009006553675349215,0.008020844309332009,0.00341230620802749,0.02134591756967548,92.5,123.70000000000002
972,0.010042690784749229,0.008477184256876852,0.00337477849007886,0.024246546354464753,80.60000000000002,103.0
973,0.00935051576697371,0.0072822239246636,0.0032271580940734087,0.023518745188273012,93.70000000000002,122.9
974,0.009479082792316395,0.007339030283659789,0.0032083468176388246,0.0255680559080558,86.20000000000002,110.0
975,0.008045377892827603,0.008249091860042012,0.0030362668786112763,0.025709214704540666,72.9,86.20000000000002
976,0.008814514607120738,0.007227841092111828,0.0033735546592655,0.021560673180163324,99.9,136.9
977,0.009929373278272586,0.007464046288146158,0.0030126858982961334,0.021961193287611494,100.5,130.8
978,0.00919721394167134,0.007106725191621475,0.002585342472817487,0.02170627025135705,105.10000000000002,130.0
979,0.007667223417197794,0.008576298270877926,0.003419172488837772,0.02256713552933141,78.10000000000002,98.30000000000001
980,0.009616601306717043,0.007153063721423456,0.0031539838413773783,0.025434956000891396,89.30000000000001,114.4
981,0.01020624186066905,0.007275477620661761,0.0032549681846604423,0.02166383986991851,104.10000000000002,142.8
982,0.010323897220242849,0.006432981597219789,0.003093175925851009,0.024414946811742774,104.70000000000002,140.9
983,0.009507723004100146,0.006645872052275449,0.0033946768051258173,0.021071471120560077,112.30000000000001,163.3
984,0.00933143418874757,0.006876021178026941,0.002826494775319144,0.02362474520667959,99.5,125.60000000000002
985,0.008776422230124356,0.0067355076021971385,0.0027038427621787634,0.022727832069257967,103.4,129.60000000000002
986,0.00969466404134385,0.008395420455407523,0.0026257148960334444,0.022552796313840214,88.5,105.0
987,0.007920663022051766,0.006412333081423345,0.003145546814379561,0.02401612159934645,97.30000000000001,127.70000000000002
988,0.008090151607300191,0.0069010788744593935,0.002571336978280067,0.02564128096780388,87.9,102.9
989,0.010281664609331087,0.0066797839577880545,0.002758327692388768,0.02587518257238907,96.80000000000001,120.60000000000002
990,0.010151452254481698,0.007319161611315322,0.0025955602250421666,0.020080348917512807,113.5,144.5
991,0.009199664638386328,0.007259013995009653,0.002575787184819889,0.023881934222264773,94.10000000000002,112.80000000000001
992,0.00768051684879036,0.008146586905835862,0.0028257895404330343,0.020086403441034534,93.70000000000002,114.80000000000001
993,0.009238550996654512,0.0072697899324743725,0.0034264203720214344,0.02360894865090088,92.5,124.4
994,0.00839314578879992,0.007971237445426441,0.00279434280228844,0.026125660606938883,75.80000000000001,88.10000000000002
995,0.008661749320369916,0.0076122042662464615,0.002595515793441806,0.022783587453286094,92.5,110.20000000000002
996,0.009897381557084684,0.008187709812067519,0.0027518867029681735,0.021385292706363836,95.60000000000002,117.80000000000001
997,0.009856724342975737,0.008468396445380982,0.002635824829145703,0.022950909889589314,86.70000000000002,102.60000000000002
998,0.008561126553203418,0.008334049024779237,0.002625172423212017,0.021280770338480682,90.60000000000002,107.5
999,0.009681664511483534,0.006490411160207735,0.0029932818426428604,0.022895328172411245,108.4,145.10000000000002
1000,0.00855288318326962,0.007262787709467578,0.0030269465282372096,0.020932957835134797,102.5,134.10000000000002
